age,workclass,education,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country
38, Private, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,50, United-States
50, Private, 7th-8th,4, Divorced, Other-service, Other-relative, White, Female,40, United-States
45, Private, HS-grad,9, Married-spouse-absent, Farming-fishing, Other-relative, Black, Male,40, United-States
65,, Bachelors,13, Married-civ-spouse,, Husband, White, Male,40, Italy
33, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,40, United-States
34, Federal-gov, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States
65, Private, Masters,14, Divorced, Sales, Not-in-family, White, Male,28, United-States
24, Private, 11th,7, Never-married, Transport-moving, Own-child, White, Male,39, United-States
26, Private, Bachelors,13, Never-married, Machine-op-inspct, Other-relative, White, Male,40, United-States
55, Private, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States
66, Private, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,8, Cuba
43, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States
37, Private, Bachelors,13, Never-married, Adm-clerical, Other-relative, Black, Female,40, United-States
22, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States
21, Private, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States
69,, Prof-school,15, Married-civ-spouse,, Wife, White, Female,25,
27, Private, Masters,14, Never-married, Machine-op-inspct, Not-in-family, White, Female,40, United-States
48, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,45, United-States
24, Private, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Female,40, United-States
18, Never-worked, 11th,7, Never-married,, Own-child, White, Female,10, United-States
53, Local-gov, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,30, United-States
26, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, Poland
60, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,40, United-States
21, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,60, United-States
39, Private, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,40, Mexico
45, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States
76, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,30, United-States
19, Private, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,30, United-States
34, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,40, Jamaica
54, Private, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States
23, Private, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States
44, Local-gov, 7th-8th,4, Divorced, Handlers-cleaners, Not-in-family, White, Male,40, United-States
27, Private, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,40, United-States
23, Private, 12th,8, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,40, United-States
37, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,50, United-States
41, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States
21, State-gov, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,35, United-States
37, Federal-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, England
63, Private, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States
35, Private, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States
47, Private, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,56,
41, Private, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,40, United-States
50, Self-emp-not-inc, HS-grad,9, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,60, Vietnam
26, Self-emp-inc, HS-grad,9, Never-married, Sales, Own-child, White, Male,50, United-States
36, Local-gov, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,42, United-States
47, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, Scotland
51, Private, Some-college,10, Divorced, Exec-managerial, Unmarried, Black, Female,50, United-States
41, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Other, Female,40, United-States
40, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,30, United-States
32, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States
37, Local-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States
40, Self-emp-inc, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,40, United-States
56, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States
50, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States
28, Private, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,42, United-States
28, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States
19, Self-emp-not-inc, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,30, United-States
44, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States
42, Self-emp-not-inc, Prof-school,15, Divorced, Prof-specialty, Unmarried, White, Female,44, United-States
47, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States
31, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States
61, Private, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States
21, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,40, United-States
26, Private, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,45, United-States
58, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States
35, Private, Bachelors,13, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,40, Philippines
35, Private, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, Black, Female,40, United-States
29, Local-gov, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States
40, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States
33, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,55, United-States
38, Self-emp-not-inc, Some-college,10, Divorced, Machine-op-inspct, Unmarried, White, Male,40, United-States
50, Self-emp-not-inc, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Male,50, United-States
66, Private, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States
36, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States
33, Private, 11th,7, Never-married, Sales, Not-in-family, White, Female,40, United-States
55, Federal-gov, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States
46, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States
36, Private, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States
41,, 12th,8, Divorced,, Not-in-family, White, Female,40, Canada
30, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,32, United-States
29, Private, 12th,8, Never-married, Exec-managerial, Not-in-family, White, Male,42, England
60,, Some-college,10, Widowed,, Not-in-family, Black, Female,40, United-States
24, Private, HS-grad,9, Separated, Sales, Unmarried, White, Female,48, United-States
42, Self-emp-not-inc, Some-college,10, Separated, Other-service, Unmarried, Black, Female,50, United-States
26, Private, HS-grad,9, Separated, Exec-managerial, Own-child, White, Female,40, United-States
37, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States
27, Private, 5th-6th,3, Never-married, Farming-fishing, Unmarried, White, Male,48, Guatemala
26, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,48, United-States
23, Private, Assoc-voc,11, Never-married, Craft-repair, Unmarried, White, Male,50, United-States
60, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States
49, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,40, United-States
46, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States
21, Private, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States
48, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Craft-repair, Husband, White, Male,60, United-States
70, Self-emp-inc, 9th,5, Divorced, Sales, Not-in-family, White, Male,45, United-States
44, Local-gov, Masters,14, Never-married, Prof-specialty, Own-child, White, Female,55, United-States
58, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,40, United-States
41, Private, Assoc-acdm,12, Divorced, Exec-managerial, Not-in-family, Black, Female,40, Jamaica
54, Private, 7th-8th,4, Divorced, Machine-op-inspct, Unmarried, White, Female,40, United-States
42, Self-emp-inc, Masters,14, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,60, India
28, Private, 10th,6, Divorced, Handlers-cleaners, Not-in-family, White, Male,40, United-States
65, Private, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,20, United-States
35, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Other-relative, White, Male,35, Ireland
82, Private, 5th-6th,3, Widowed, Other-service, Unmarried, White, Male,20, United-States
48, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,50, United-States
44, Private, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,40, Japan
68, Private, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Female,20, United-States
42, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States
24, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,37, United-States
54, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,40, United-States
22, Private, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States
43, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,84, United-States
17, Private, 9th,5, Never-married, Other-service, Own-child, White, Female,35, United-States
46, Self-emp-not-inc, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,50, United-States
59, Private, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States
37, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States
70,, HS-grad,9, Married-civ-spouse,, Husband, White, Male,24, United-States
57, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,30, United-States
47,, HS-grad,9, Married-civ-spouse,, Not-in-family, White, Female,35, United-States
31, Private, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,24, United-States
23, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,40, United-States
17, Private, 12th,8, Never-married, Other-service, Own-child, White, Female,25, United-States
63, Private, Preschool,1, Married-civ-spouse, Prof-specialty, Husband, Other, Male,30, Mexico
44, Private, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,55, United-States
30, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,60, United-States
23, Private, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,20, United-States
44, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,60, United-States
24, Private, Some-college,10, Never-married, Sales, Own-child, White, Female,40, United-States
34, Private, Some-college,10, Never-married, Handlers-cleaners, Other-relative, White, Male,20, United-States
37, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,65, United-States
24, Private, 11th,7, Never-married, Machine-op-inspct, Unmarried, White, Female,40, United-States
32, Private, HS-grad,9, Divorced, Machine-op-inspct, Own-child, Black, Female,40, United-States
42, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,25, Jamaica
20, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,10, United-States
34, State-gov, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,40, United-States
37, Private, Some-college,10, Never-married, Transport-moving, Unmarried, White, Female,20, Puerto-Rico
47, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States
25, Private, 9th,5, Never-married, Farming-fishing, Other-relative, White, Male,45, Mexico
36, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,65, United-States
60, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,50, United-States
64, Self-emp-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,10, United-States
32, Local-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States
33, State-gov, 10th,6, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States
